,zpid,streetAddress,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,livingArea,lotAreaValue,lotAreaUnit,rentZestimate,taxAssessedValue,price,walkscore,bikescore,violent_crime,property_crime,cost_of_living,avg_sal,st_ratio,air_quality,n_per_household
740,2091491033,9520 Royal Ln APT 210,Dallas,TX,75243,32.89312,-96.7368,1.0,1.0,592,1.224,acres,,,85000,47.0,80.0,63.7,72.7,102.0,"$36,010",10,48,2.5
741,26844776,(undisclosed Address),Dallas,TX,75228,,,4.0,2.0,1208,7579.44,sqft,,,265000,,13.0,58.0,67.2,99.8,"$36,773",10,51,3.0
742,26865561,9727 Springtree Ln,Dallas,TX,75243,32.905647,-96.718414,3.0,3.0,1690,4486.68,sqft,2100.0,175540.0,299999,49.0,6.0,63.7,72.7,102.0,"$36,010",10,48,2.5
743,26682749,5903 Hudson St #A,Dallas,TX,75206,32.810345,-96.76662,3.0,3.0,1914,3484.8,sqft,3300.0,403530.0,655000,68.0,38.0,47.6,61.2,132.5,"$52,889",10,44,1.8
744,2062260222,2633 Reagan Ave #201,Dallas,TX,75219,32.806866,-96.81461,2.0,3.0,2252,0.46932966023875106,acres,,,725000,65.0,63.0,47.7,61.0,111.5,"$60,726",10,40,1.7
745,26781797,5645 Elm Valley Ln,Dallas,TX,75232,32.678326,-96.84583,3.0,3.0,1883,8189.28,sqft,2054.0,160000.0,250000,27.0,92.0,65.7,72.3,95.9,"$35,443",10,36,2.9
746,2062265183,1474 SE Barrel Dr,Dallas,TX,75253,32.671448,-96.58651,3.0,2.0,1560,0.124,sqft,,,275500,28.0,80.0,58.0,65.7,97.1,"$34,788",10,57,3.4
747,26716249,1235 Whitaker Ave,Dallas,TX,75216,32.734356,-96.80843,3.0,1.0,1150,6146.0,sqft,1557.0,91940.0,290000,27.0,55.0,70.7,76.4,82.1,"$23,591",10,36,2.9
748,26731091,4814 Hopkins Ave,Dallas,TX,75209,32.84745,-96.828064,2.0,1.0,756,6272.64,sqft,1440.0,273820.0,450000,64.0,55.0,33.4,46.7,152.1,"$81,791",10,43,2.3
749,55827407,3401 Lee Pkwy APT 607,Dallas,TX,75219,32.809296,-96.80468,1.0,2.0,1343,1.963,acres,2322.0,470000.0,739000,70.0,5.0,47.7,61.0,111.5,"$60,726",10,40,1.7
750,26761375,3215 Carlson Dr,Dallas,TX,75235,32.826515,-96.82766,3.0,2.0,1659,7056.72,sqft,2084.0,255940.0,574995,61.0,63.0,62.0,71.2,96.3,"$40,593",10,43,2.6
751,26842014,2602 Materhorn Dr,Dallas,TX,75228,32.828365,-96.67033,3.0,2.0,1369,8276.4,sqft,1858.0,197590.0,335000,51.0,76.0,58.0,67.2,99.8,"$36,773",10,51,3.0
752,2062269118,9520 Royal Lane 207 #105-109-21,Dallas,TX,75243,,,1.0,1.0,553,1.224,acres,,,323000,,56.0,63.7,72.7,102.0,"$36,010",10,48,2.5
753,26906515,1028 Brae Loch Dr,Dallas,TX,75217,32.72869,-96.65255,3.0,3.0,1828,5096.52,sqft,2033.0,157520.0,275000,47.0,39.0,60.6,67.8,92.1,"$35,786",10,50,3.8
754,26915303,6355 Lake Bluff Dr,Dallas,TX,75249,32.645447,-96.97026,4.0,3.0,3072,9408.96,sqft,2600.0,311960.0,529000,4.0,27.0,37.9,50.8,100.2,"$53,624",10,59,3.0
755,26713912,718 S Rosemont Ave,Dallas,TX,75208,32.738884,-96.84761,3.0,2.0,1778,7753.68,sqft,2635.0,229160.0,564900,67.0,,49.5,60.4,107.9,"$46,547",10,41,3.1
756,26871262,7938 Hillfawn Cir,Dallas,TX,75248,32.954845,-96.76983,4.0,3.0,3540,0.272999999999999,acres,4800.0,503870.0,665000,51.0,,35.2,49.4,129.0,"$68,745",10,49,2.2
757,26764897,7026 Toland St,Dallas,TX,75227,32.7744,-96.69885,3.0,2.0,1643,8712.0,sqft,1829.0,65000.0,285000,59.0,,53.9,63.3,92.9,"$38,201",10,53,3.4
758,26630792,4243 Peppermill Ln,Dallas,TX,75287,33.005173,-96.83798,4.0,2.0,2329,5662.8,sqft,2681.0,341461.0,488000,41.0,,57.5,69.0,115.3,"$47,037",10,45,1.9
759,333139298,4541 Raleigh Dalton Rd,Dallas,TX,75227,32.782803,-96.68914,4.0,3.0,2495,4399.56,sqft,2396.0,243080.0,350000,60.0,,53.9,63.3,92.9,"$38,201",10,53,3.4
